Signal Type: RIP_Abdomen_Type
Start Time: 26/04/2023 18:29:12
Sample Rate: 32
Length: 9336
Unit: 

Data:
18:29:12,000; 0
18:29:12,031; 0
18:29:12,062; 0
18:29:12,094; 0
18:29:12,125; 0
18:29:12,156; 0
18:29:12,188; 0
18:29:12,219; 0
18:29:12,250; 0
18:29:12,281; 0
18:29:12,312; 0
18:29:12,344; 0
18:29:12,375; 0
18:29:12,406; 0
18:29:12,438; 0
18:29:12,469; 0
18:29:12,500; 0
18:29:12,531; 0
18:29:12,562; 0
18:29:12,594; 0
18:29:12,625; 0
18:29:12,656; 0
18:29:12,687; 0
18:29:12,719; 0
18:29:12,750; -1000
18:29:12,781; -1000
18:29:12,813; -678
18:29:12,844; -742
18:29:12,875; -802
18:29:12,906; -858
18:29:12,938; -908
18:29:12,969; -952
18:29:13,000; -989
18:29:13,031; -1000
18:29:13,062; -1000
18:29:13,094; -1000
18:29:13,125; -1000
18:29:13,156; -1000
18:29:13,188; -1000
18:29:13,219; -1000
18:29:13,250; -1000
18:29:13,281; -970
18:29:13,312; -931
18:29:13,344; -888
18:29:13,375; -839
18:29:13,406; -787
18:29:13,438; -732
18:29:13,469; -675
18:29:13,500; -617
18:29:13,531; -557
18:29:13,562; -498
18:29:13,594; -439
18:29:13,625; -382
18:29:13,656; -325
18:29:13,688; -271
18:29:13,719; -218
18:29:13,750; -168
18:29:13,781; -120
18:29:13,812; -75
18:29:13,844; -32
18:29:13,875; 9
18:29:13,906; 48
18:29:13,938; 85
18:29:13,969; 121
18:29:14,000; 154
18:29:14,031; 186
18:29:14,062; 217
18:29:14,094; 247
18:29:14,125; 277
18:29:14,156; 305
18:29:14,187; 333
18:29:14,219; 360
18:29:14,250; 387
18:29:14,281; 413
18:29:14,312; 439
18:29:14,344; 464
18:29:14,375; 489
18:29:14,406; 514
18:29:14,438; 538
18:29:14,469; 562
18:29:14,500; 584
18:29:14,531; 607
18:29:14,562; 628
18:29:14,594; 648
18:29:14,625; 668
18:29:14,656; 686
18:29:14,688; 704
18:29:14,719; 720
18:29:14,750; 735
18:29:14,781; 749
18:29:14,812; 761
18:29:14,844; 773
18:29:14,875; 783
18:29:14,906; 792
18:29:14,938; 800
18:29:14,969; 807
18:29:15,000; 813
18:29:15,031; 818
18:29:15,062; 821
18:29:15,094; 824
18:29:15,125; 826
18:29:15,156; 827
18:29:15,188; 828
18:29:15,219; 828
18:29:15,250; 827
18:29:15,281; 825
18:29:15,312; 824
18:29:15,344; 821
18:29:15,375; 818
18:29:15,406; 815
18:29:15,438; 812
18:29:15,469; 808
18:29:15,500; 804
18:29:15,531; 799
18:29:15,562; 795
18:29:15,594; 790
18:29:15,625; 784
18:29:15,656; 779
18:29:15,688; 773
18:29:15,719; 767
18:29:15,750; 761
18:29:15,781; 754
18:29:15,812; 748
18:29:15,844; 741
18:29:15,875; 734
18:29:15,906; 727
18:29:15,938; 719
18:29:15,969; 712
18:29:16,000; 704
18:29:16,031; 697
18:29:16,063; 689
18:29:16,094; 681
18:29:16,125; 673
18:29:16,156; 666
18:29:16,188; 658
18:29:16,219; 650
18:29:16,250; 643
18:29:16,281; 635
18:29:16,312; 628
18:29:16,344; 621
18:29:16,375; 614
18:29:16,406; 607
18:29:16,438; 601
18:29:16,469; 594
18:29:16,500; 588
18:29:16,531; 581
18:29:16,562; 575
18:29:16,594; 569
18:29:16,625; 562
18:29:16,656; 556
18:29:16,688; 550
18:29:16,719; 543
18:29:16,750; 537
18:29:16,781; 530
18:29:16,812; 524
18:29:16,844; 517
18:29:16,875; 510
18:29:16,906; 503
18:29:16,938; 496
18:29:16,969; 489
18:29:17,000; 482
18:29:17,031; 474
18:29:17,062; 467
18:29:17,094; 460
18:29:17,125; 453
18:29:17,156; 446
18:29:17,188; 439
18:29:17,219; 433
18:29:17,250; 426
18:29:17,281; 420
18:29:17,312; 414
18:29:17,344; 408
18:29:17,375; 403
18:29:17,406; 398
18:29:17,437; 392
18:29:17,469; 388
18:29:17,500; 383
18:29:17,531; 378
18:29:17,563; 373
18:29:17,594; 369
18:29:17,625; 364
18:29:17,656; 359
18:29:17,688; 355
18:29:17,719; 349
18:29:17,750; 344
18:29:17,781; 339
18:29:17,812; 333
18:29:17,844; 327
18:29:17,875; 321
18:29:17,906; 314
18:29:17,938; 307
18:29:17,969; 300
18:29:18,000; 292
18:29:18,031; 284
18:29:18,062; 276
18:29:18,094; 267
18:29:18,125; 258
18:29:18,156; 249
18:29:18,188; 240
18:29:18,219; 231
18:29:18,250; 221
18:29:18,281; 211
18:29:18,312; 202
18:29:18,344; 191
18:29:18,375; 181
18:29:18,406; 171
18:29:18,438; 160
18:29:18,469; 150
18:29:18,500; 139
18:29:18,531; 128
18:29:18,562; 116
18:29:18,594; 105
18:29:18,625; 93
18:29:18,656; 81
18:29:18,688; 68
18:29:18,719; 56
18:29:18,750; 43
18:29:18,781; 29
18:29:18,812; 16
18:29:18,844; 2
18:29:18,875; -12
18:29:18,906; -26
18:29:18,938; -41
18:29:18,969; -56
18:29:19,000; -71
18:29:19,031; -86
18:29:19,062; -102
18:29:19,094; -117
18:29:19,125; -133
18:29:19,156; -149
18:29:19,188; -165
18:29:19,219; -180
18:29:19,250; -196
18:29:19,281; -213
18:29:19,313; -229
18:29:19,344; -245
18:29:19,375; -261
18:29:19,406; -277
18:29:19,438; -293
18:29:19,469; -310
18:29:19,500; -326
18:29:19,531; -343
18:29:19,562; -359
18:29:19,594; -376
18:29:19,625; -393
18:29:19,656; -410
18:29:19,688; -427
18:29:19,719; -445
18:29:19,750; -462
18:29:19,781; -480
18:29:19,812; -498
18:29:19,844; -517
18:29:19,875; -536
18:29:19,906; -555
18:29:19,938; -574
18:29:19,969; -594
18:29:20,000; -614
18:29:20,031; -634
18:29:20,062; -654
18:29:20,094; -674
18:29:20,125; -694
18:29:20,156; -714
18:29:20,188; -734
18:29:20,219; -754
18:29:20,250; -773
18:29:20,281; -792
18:29:20,312; -810
18:29:20,344; -828
18:29:20,375; -845
18:29:20,406; -861
18:29:20,438; -876
18:29:20,469; -891
18:29:20,500; -904
18:29:20,531; -917
18:29:20,562; -929
18:29:20,594; -940
18:29:20,625; -951
18:29:20,656; -961
18:29:20,687; -970
18:29:20,719; -979
18:29:20,750; -988
18:29:20,781; -996
18:29:20,813; -1000
18:29:20,844; -1000
18:29:20,875; -1000
18:29:20,906; -1000
18:29:20,938; -1000
18:29:20,969; -1000
18:29:21,000; -1000
18:29:21,031; -1000
18:29:21,062; -1000
18:29:21,094; -1000
18:29:21,125; -1000
18:29:21,156; -1000
18:29:21,188; -1000
18:29:21,219; -1000
18:29:21,250; -1000
18:29:21,281; -1000
18:29:21,312; -993
18:29:21,344; -974
18:29:21,375; -952
18:29:21,406; -926
18:29:21,438; -896
18:29:21,469; -863
18:29:21,500; -827
18:29:21,531; -788
18:29:21,562; -746
18:29:21,594; -701
18:29:21,625; -654
18:29:21,656; -604
18:29:21,688; -554
18:29:21,719; -502
18:29:21,750; -449
18:29:21,781; -397
18:29:21,812; -344
18:29:21,844; -292
18:29:21,875; -241
18:29:21,906; -192
18:29:21,938; -144
18:29:21,969; -98
18:29:22,000; -54
18:29:22,031; -12
18:29:22,062; 28
18:29:22,094; 65
18:29:22,125; 100
18:29:22,156; 133
18:29:22,187; 164
18:29:22,219; 192
18:29:22,250; 219
18:29:22,281; 245
18:29:22,313; 268
18:29:22,344; 291
18:29:22,375; 313
18:29:22,406; 333
18:29:22,438; 353
18:29:22,469; 373
18:29:22,500; 392
18:29:22,531; 410
18:29:22,562; 429
18:29:22,594; 447
18:29:22,625; 465
18:29:22,656; 483
18:29:22,688; 500
18:29:22,719; 518
18:29:22,750; 535
18:29:22,781; 551
18:29:22,812; 567
18:29:22,844; 583
18:29:22,875; 598
18:29:22,906; 612
18:29:22,938; 625
18:29:22,969; 638
18:29:23,000; 650
18:29:23,031; 660
18:29:23,062; 670
18:29:23,094; 678
18:29:23,125; 685
18:29:23,156; 692
18:29:23,188; 697
18:29:23,219; 701
18:29:23,250; 704
18:29:23,281; 706
18:29:23,312; 707
18:29:23,344; 707
18:29:23,375; 706
18:29:23,406; 704
18:29:23,438; 702
18:29:23,469; 699
18:29:23,500; 695
18:29:23,531; 691
18:29:23,562; 686
18:29:23,594; 681
18:29:23,625; 675
18:29:23,656; 669
18:29:23,688; 663
18:29:23,719; 657
18:29:23,750; 650
18:29:23,781; 644
18:29:23,812; 637
18:29:23,844; 630
18:29:23,875; 623
18:29:23,906; 617
18:29:23,938; 610
18:29:23,969; 603
18:29:24,000; 597
18:29:24,031; 590
18:29:24,063; 583
18:29:24,094; 577
18:29:24,125; 570
18:29:24,156; 564
18:29:24,188; 558
18:29:24,219; 551
18:29:24,250; 545
18:29:24,281; 539
18:29:24,312; 532
18:29:24,344; 526
18:29:24,375; 520
18:29:24,406; 514
18:29:24,438; 507
18:29:24,469; 501
18:29:24,500; 495
18:29:24,531; 489
18:29:24,562; 483
18:29:24,594; 477
18:29:24,625; 471
18:29:24,656; 465
18:29:24,688; 459
18:29:24,719; 453
18:29:24,750; 447
18:29:24,781; 440
18:29:24,812; 433
18:29:24,844; 426
18:29:24,875; 419
18:29:24,906; 411
18:29:24,938; 403
18:29:24,969; 394
18:29:25,000; 384
18:29:25,031; 374
18:29:25,062; 362
18:29:25,094; 350
18:29:25,125; 337
18:29:25,156; 323
18:29:25,188; 309
18:29:25,219; 293
18:29:25,250; 276
18:29:25,281; 258
18:29:25,312; 239
18:29:25,344; 218
18:29:25,375; 197
18:29:25,406; 175
18:29:25,437; 152
18:29:25,469; 129
18:29:25,500; 104
18:29:25,531; 79
18:29:25,563; 53
18:29:25,594; 26
18:29:25,625; -1
18:29:25,656; -28
18:29:25,688; -55
18:29:25,719; -83
18:29:25,750; -111
18:29:25,781; -138
18:29:25,812; -166
18:29:25,844; -193
18:29:25,875; -219
18:29:25,906; -246
18:29:25,938; -272
18:29:25,969; -297
18:29:26,000; -322
18:29:26,031; -346
18:29:26,062; -370
18:29:26,094; -392
18:29:26,125; -414
18:29:26,156; -436
18:29:26,188; -456
18:29:26,219; -476
18:29:26,250; -495
18:29:26,281; -514
18:29:26,312; -532
18:29:26,344; -549
18:29:26,375; -566
18:29:26,406; -582
18:29:26,438; -598
18:29:26,469; -613
18:29:26,500; -629
18:29:26,531; -644
18:29:26,562; -659
18:29:26,594; -674
18:29:26,625; -689
18:29:26,656; -704
18:29:26,688; -719
18:29:26,719; -735
18:29:26,750; -751
18:29:26,781; -767
18:29:26,812; -784
18:29:26,844; -801
18:29:26,875; -819
18:29:26,906; -837
18:29:26,937; -855
18:29:26,969; -874
18:29:27,000; -892
18:29:27,031; -911
18:29:27,062; -930
18:29:27,094; -948
18:29:27,125; -965
18:29:27,156; -981
18:29:27,188; -996
18:29:27,219; -1000
18:29:27,250; -1000
18:29:27,281; -1000
18:29:27,312; -1000
18:29:27,344; -1000
18:29:27,375; -1000
18:29:27,406; -1000
18:29:27,438; -1000
18:29:27,469; -1000
18:29:27,500; -1000
18:29:27,531; -990
18:29:27,562; -967
18:29:27,594; -940
18:29:27,625; -910
18:29:27,656; -875
18:29:27,688; -837
18:29:27,719; -795
18:29:27,750; -750
18:29:27,781; -702
18:29:27,812; -651
18:29:27,844; -599
18:29:27,875; -546
18:29:27,906; -491
18:29:27,938; -436
18:29:27,969; -380
18:29:28,000; -325
18:29:28,031; -271
18:29:28,062; -218
18:29:28,094; -167
18:29:28,125; -117
18:29:28,156; -69
18:29:28,188; -24
18:29:28,219; 19
18:29:28,250; 59
18:29:28,281; 97
18:29:28,312; 132
18:29:28,344; 165
18:29:28,375; 195
18:29:28,406; 223
18:29:28,438; 249
18:29:28,469; 273
18:29:28,500; 296
18:29:28,531; 317
18:29:28,562; 337
18:29:28,594; 355
18:29:28,625; 373
18:29:28,656; 390
18:29:28,688; 407
18:29:28,719; 423
18:29:28,750; 439
18:29:28,781; 455
18:29:28,813; 470
18:29:28,844; 485
18:29:28,875; 501
18:29:28,906; 516
18:29:28,938; 530
18:29:28,969; 545
18:29:29,000; 559
18:29:29,031; 573
18:29:29,062; 586
18:29:29,094; 599
18:29:29,125; 611
18:29:29,156; 622
18:29:29,188; 632
18:29:29,219; 642
18:29:29,250; 651
18:29:29,281; 658
18:29:29,312; 665
18:29:29,344; 670
18:29:29,375; 675
18:29:29,406; 679
18:29:29,438; 681
18:29:29,469; 683
18:29:29,500; 683
18:29:29,531; 683
18:29:29,562; 682
18:29:29,594; 681
18:29:29,625; 678
18:29:29,656; 675
18:29:29,688; 672
18:29:29,719; 668
18:29:29,750; 663
18:29:29,781; 659
18:29:29,812; 654
18:29:29,844; 649
18:29:29,875; 644
18:29:29,906; 639
18:29:29,938; 634
18:29:29,969; 628
18:29:30,000; 623
18:29:30,031; 618
18:29:30,062; 613
18:29:30,094; 609
18:29:30,125; 604
18:29:30,156; 599
18:29:30,187; 594
18:29:30,219; 590
18:29:30,250; 585
18:29:30,281; 580
18:29:30,313; 575
18:29:30,344; 570
18:29:30,375; 564
18:29:30,406; 557
18:29:30,438; 551
18:29:30,469; 543
18:29:30,500; 535
18:29:30,531; 526
18:29:30,562; 515
18:29:30,594; 504
18:29:30,625; 492
18:29:30,656; 478
18:29:30,688; 463
18:29:30,719; 446
18:29:30,750; 428
18:29:30,781; 409
18:29:30,812; 388
18:29:30,844; 366
18:29:30,875; 342
18:29:30,906; 316
18:29:30,938; 290
18:29:30,969; 262
18:29:31,000; 232
18:29:31,031; 202
18:29:31,062; 171
18:29:31,094; 138
18:29:31,125; 105
18:29:31,156; 72
18:29:31,188; 38
18:29:31,219; 3
18:29:31,250; -31
18:29:31,281; -66
18:29:31,312; -100
18:29:31,344; -134
18:29:31,375; -168
18:29:31,406; -201
18:29:31,438; -234
18:29:31,469; -267
18:29:31,500; -298
18:29:31,531; -329
18:29:31,562; -360
18:29:31,594; -389
18:29:31,625; -418
18:29:31,656; -446
18:29:31,688; -473
18:29:31,719; -500
18:29:31,750; -526
18:29:31,781; -551
18:29:31,812; -576
18:29:31,844; -600
18:29:31,875; -623
18:29:31,906; -646
18:29:31,938; -669
18:29:31,969; -691
18:29:32,000; -712
18:29:32,031; -734
18:29:32,062; -754
18:29:32,094; -775
18:29:32,125; -795
18:29:32,156; -815
18:29:32,188; -835
18:29:32,219; -854
18:29:32,250; -874
18:29:32,281; -892
18:29:32,312; -911
18:29:32,344; -928
18:29:32,375; -945
18:29:32,406; -962
18:29:32,438; -977
18:29:32,469; -992
18:29:32,500; -1000
18:29:32,531; -1000
18:29:32,562; -1000
18:29:32,594; -1000
18:29:32,625; -1000
18:29:32,656; -1000
18:29:32,688; -1000
18:29:32,719; -1000
18:29:32,750; -1000
18:29:32,781; -1000
18:29:32,812; -1000
18:29:32,844; -1000
18:29:32,875; -983
18:29:32,906; -960
18:29:32,938; -934
18:29:32,969; -904
18:29:33,000; -871
18:29:33,031; -834
18:29:33,062; -795
18:29:33,094; -752
18:29:33,125; -707
18:29:33,156; -660
18:29:33,188; -611
18:29:33,219; -560
18:29:33,250; -508
18:29:33,281; -456
18:29:33,312; -403
18:29:33,344; -350
18:29:33,375; -297
18:29:33,406; -245
18:29:33,438; -194
18:29:33,469; -144
18:29:33,500; -95
18:29:33,531; -48
18:29:33,563; -2
18:29:33,594; 42
18:29:33,625; 84
18:29:33,656; 124
18:29:33,688; 163
18:29:33,719; 200
18:29:33,750; 235
18:29:33,781; 269
18:29:33,812; 301
18:29:33,844; 332
18:29:33,875; 361
18:29:33,906; 389
18:29:33,938; 416
18:29:33,969; 442
18:29:34,000; 468
18:29:34,031; 492
18:29:34,062; 515
18:29:34,094; 537
18:29:34,125; 558
18:29:34,156; 578
18:29:34,188; 598
18:29:34,219; 616
18:29:34,250; 633
18:29:34,281; 649
18:29:34,312; 664
18:29:34,344; 677
18:29:34,375; 690
18:29:34,406; 701
18:29:34,438; 711
18:29:34,469; 719
18:29:34,500; 727
18:29:34,531; 733
18:29:34,562; 737
18:29:34,594; 741
18:29:34,625; 743
18:29:34,656; 745
18:29:34,688; 745
18:29:34,719; 745
18:29:34,750; 743
18:29:34,781; 741
18:29:34,812; 738
18:29:34,844; 735
18:29:34,875; 730
18:29:34,906; 726
18:29:34,937; 721
18:29:34,969; 715
18:29:35,000; 709
18:29:35,031; 703
18:29:35,063; 697
18:29:35,094; 691
18:29:35,125; 684
18:29:35,156; 677
18:29:35,188; 671
18:29:35,219; 664
18:29:35,250; 657
18:29:35,281; 650
18:29:35,312; 644
18:29:35,344; 637
18:29:35,375; 630
18:29:35,406; 624
18:29:35,438; 617
18:29:35,469; 611
18:29:35,500; 604
18:29:35,531; 598
18:29:35,562; 591
18:29:35,594; 585
18:29:35,625; 579
18:29:35,656; 572
18:29:35,688; 566
18:29:35,719; 559
18:29:35,750; 553
18:29:35,781; 546
18:29:35,812; 539
18:29:35,844; 532
18:29:35,875; 525
18:29:35,906; 518
18:29:35,938; 511
18:29:35,969; 504
18:29:36,000; 496
18:29:36,031; 488
18:29:36,062; 480
18:29:36,094; 472
18:29:36,125; 463
18:29:36,156; 454
18:29:36,188; 444
18:29:36,219; 434
18:29:36,250; 424
18:29:36,281; 413
18:29:36,312; 401
18:29:36,344; 389
18:29:36,375; 376
18:29:36,406; 362
18:29:36,438; 348
18:29:36,469; 332
18:29:36,500; 316
18:29:36,531; 299
18:29:36,562; 282
18:29:36,594; 263
18:29:36,625; 243
18:29:36,656; 223
18:29:36,688; 202
18:29:36,719; 180
18:29:36,750; 158
18:29:36,781; 135
18:29:36,813; 111
18:29:36,844; 87
18:29:36,875; 63
18:29:36,906; 38
18:29:36,938; 14
18:29:36,969; -11
18:29:37,000; -36
18:29:37,031; -61
18:29:37,062; -86
18:29:37,094; -111
18:29:37,125; -135
18:29:37,156; -159
18:29:37,188; -183
18:29:37,219; -207
18:29:37,250; -230
18:29:37,281; -252
18:29:37,312; -275
18:29:37,344; -297
18:29:37,375; -318
18:29:37,406; -339
18:29:37,438; -359
18:29:37,469; -379
18:29:37,500; -399
18:29:37,531; -418
18:29:37,562; -436
18:29:37,594; -454
18:29:37,625; -472
18:29:37,656; -489
18:29:37,688; -506
18:29:37,719; -523
18:29:37,750; -539
18:29:37,781; -555
18:29:37,812; -571
18:29:37,844; -587
18:29:37,875; -603
18:29:37,906; -619
18:29:37,938; -635
