Signal Type: RIP_Thorax_Type
Start Time: 26/04/2023 18:41:23
Sample Rate: 32
Length: 9544
Unit: 

Data:
18:41:23,000; 0
18:41:23,031; 0
18:41:23,062; 0
18:41:23,094; 0
18:41:23,125; 0
18:41:23,156; 0
18:41:23,188; 0
18:41:23,219; 0
18:41:23,250; 0
18:41:23,281; 0
18:41:23,312; 0
18:41:23,344; 0
18:41:23,375; 0
18:41:23,406; 0
18:41:23,437; 0
18:41:23,469; 0
18:41:23,500; -122
18:41:23,531; -14
18:41:23,562; -12
18:41:23,594; -10
18:41:23,625; -7
18:41:23,656; -4
18:41:23,687; 0
18:41:23,719; 3
18:41:23,750; 7
18:41:23,781; 11
18:41:23,812; 15
18:41:23,844; 20
18:41:23,875; 24
18:41:23,906; 27
18:41:23,938; 31
18:41:23,969; 35
18:41:24,000; 38
18:41:24,031; 41
18:41:24,062; 44
18:41:24,094; 47
18:41:24,125; 50
18:41:24,156; 52
18:41:24,188; 55
18:41:24,219; 58
18:41:24,250; 61
18:41:24,281; 64
18:41:24,312; 67
18:41:24,344; 71
18:41:24,375; 75
18:41:24,406; 79
18:41:24,438; 83
18:41:24,469; 87
18:41:24,500; 92
18:41:24,531; 96
18:41:24,562; 100
18:41:24,594; 105
18:41:24,625; 109
18:41:24,656; 113
18:41:24,688; 116
18:41:24,719; 119
18:41:24,750; 122
18:41:24,781; 124
18:41:24,812; 126
18:41:24,844; 128
18:41:24,875; 130
18:41:24,906; 131
18:41:24,937; 133
18:41:24,969; 135
18:41:25,000; 137
18:41:25,031; 140
18:41:25,062; 143
18:41:25,094; 148
18:41:25,125; 153
18:41:25,156; 159
18:41:25,187; 166
18:41:25,219; 175
18:41:25,250; 183
18:41:25,281; 192
18:41:25,312; 202
18:41:25,344; 211
18:41:25,375; 219
18:41:25,406; 226
18:41:25,437; 232
18:41:25,469; 235
18:41:25,500; 236
18:41:25,531; 233
18:41:25,562; 227
18:41:25,594; 218
18:41:25,625; 203
18:41:25,656; 185
18:41:25,688; 162
18:41:25,719; 135
18:41:25,750; 104
18:41:25,781; 68
18:41:25,812; 30
18:41:25,844; -11
18:41:25,875; -55
18:41:25,906; -99
18:41:25,938; -144
18:41:25,969; -188
18:41:26,000; -231
18:41:26,031; -272
18:41:26,062; -309
18:41:26,094; -343
18:41:26,125; -372
18:41:26,156; -395
18:41:26,188; -414
18:41:26,219; -426
18:41:26,250; -432
18:41:26,281; -432
18:41:26,312; -427
18:41:26,344; -416
18:41:26,375; -400
18:41:26,406; -379
18:41:26,438; -355
18:41:26,469; -328
18:41:26,500; -299
18:41:26,531; -269
18:41:26,562; -238
18:41:26,594; -208
18:41:26,625; -179
18:41:26,656; -151
18:41:26,687; -125
18:41:26,719; -103
18:41:26,750; -83
18:41:26,781; -66
18:41:26,812; -53
18:41:26,844; -43
18:41:26,875; -37
18:41:26,906; -33
18:41:26,937; -32
18:41:26,969; -33
18:41:27,000; -36
18:41:27,031; -41
18:41:27,062; -46
18:41:27,094; -53
18:41:27,125; -60
18:41:27,156; -67
18:41:27,188; -73
18:41:27,219; -79
18:41:27,250; -84
18:41:27,281; -89
18:41:27,312; -92
18:41:27,344; -95
18:41:27,375; -96
